lexicon,word,homophones,mps,neighbors,length,numthatshareletter1,numthatshareletter2,numthatshareletter3,numthatshareletter4,numthatshareletter5
16,/@&p@lI,0,0.0,0.0,7,4,1,1,1,1
16,lE@,0,7.0,8.0,3,220,9,1,0,0
16,avfOmpi,0,0.0,0.0,7,208,8,1,1,1
16,gtrlrp@,0,0.0,0.0,7,95,5,1,1,1
16,@@g,0,3.0,4.0,3,279,21,2,0,0
16,izl&=u,0,0.0,0.0,6,155,2,1,1,1
16,t&tpi,0,0.0,0.0,5,272,11,3,1,1
16,fam@,0,2.0,2.0,4,95,3,1,1,0
16,p@oai,0,0.0,0.0,5,123,9,1,1,1
16,YIIk,0,0.0,0.0,4,22,1,1,1,0
16,iOtkokt,0,0.0,0.0,7,155,6,1,1,1
16,SI@gI,0,1.0,1.0,5,109,5,2,2,1
16,tOr,0,4.0,6.0,3,272,5,1,0,0
16,Iem@,0,0.0,0.0,4,98,2,1,1,0
16,kIa&a,0,0.0,0.0,5,170,6,1,1,1
16,nIIIEt=,0,0.0,0.0,7,250,7,1,1,1
16,iaoa,0,0.0,0.0,4,155,10,1,1,0
16,itt@r,0,0.0,0.0,5,155,13,1,1,1
16,bnoi,0,0.0,1.0,4,100,14,1,1,0
16,@ofpfbO,0,0.0,0.0,7,279,6,1,1,1
16,mtnUIa,0,0.0,0.0,6,131,11,2,1,1
16,gatl,0,1.0,1.0,4,95,9,1,1,0
16,k@@=,0,0.0,0.0,4,170,13,3,1,0
16,oxUhot,0,0.0,0.0,6,95,3,1,1,1
16,El@k,0,0.0,3.0,4,110,9,3,1,0
16,&ng@a,0,0.0,0.0,5,201,17,1,1,1
16,@tfti,0,0.0,0.0,5,279,17,2,1,1
16,rU=tzEy,0,0.0,0.0,7,376,9,1,1,1
16,aien,0,1.0,1.0,4,208,9,2,1,0
16,Irna,0,0.0,0.0,4,98,12,1,1,0
16,ribu,0,1.0,1.0,4,376,19,1,1,0
16,l=Ss@&,0,0.0,0.0,6,220,2,1,1,1
16,@iar,0,1.0,2.0,4,279,14,3,1,0
16,rtfmyl,0,0.0,0.0,6,376,18,1,1,1
16,belt@,0,0.0,0.0,5,100,1,1,1,1
16,nka@xp,0,0.0,0.0,6,250,10,1,1,1
16,Eltn,0,0.0,0.0,4,110,9,1,1,0
16,g&k@dp,0,0.0,0.0,6,95,5,1,1,1
16,@@xn,0,1.0,1.0,4,279,21,1,1,0
16,ra@nv,0,0.0,0.0,5,376,22,1,1,1
16,@utrda,0,0.0,0.0,6,279,5,1,1,1
16,f@zdE=,0,0.0,0.0,6,95,5,2,1,1
16,tarS,0,0.0,1.0,4,272,20,2,1,0
16,bIna,0,0.0,0.0,4,100,3,1,1,0
16,=Stlza,0,0.0,0.0,6,75,3,1,1,1
16,z)aivk,0,0.0,0.0,6,66,1,1,1,1
16,narsi,0,0.0,0.0,5,250,18,2,1,1
16,&&ry,0,0.0,0.0,4,201,11,1,1,0
16,od&tk,0,0.0,0.0,5,95,3,1,1,1
16,an@m@,0,0.0,0.0,5,208,15,1,1,1
16,l&I@up,0,0.0,0.0,6,220,15,1,1,1
16,l&ggr,0,0.0,0.0,5,220,15,1,1,1
16,t@ntmS,0,0.0,0.0,6,272,16,1,1,1
16,SItNb,0,0.0,0.0,5,109,5,1,1,1
16,rrrU,0,0.0,0.0,4,376,28,1,1,0
16,zJlmrs,0,0.0,0.0,6,66,1,1,1,1
16,t@rv,0,1.0,2.0,4,272,16,1,1,0
16,@nEf,0,0.0,0.0,4,279,13,1,1,0
16,trxN=,0,0.0,0.0,5,272,22,2,1,1
16,&hmE,0,0.0,0.0,4,201,2,1,1,0
16,E@dk,0,0.0,1.0,4,110,8,2,1,0
16,enrm,0,0.0,1.0,4,65,2,1,1,0
16,bfiUS@,0,0.0,0.0,6,100,2,2,1,1
16,Enrl,0,1.0,2.0,4,110,7,1,1,0
16,El@hrn,0,0.0,0.0,6,110,9,3,1,1
16,f)N@,0,0.0,0.0,4,95,2,1,1,0
16,n=de,0,0.0,0.0,4,250,5,1,1,0
16,azmp&a,0,0.0,0.0,6,208,3,1,1,1
16,rezo,0,0.0,0.0,4,376,9,1,1,0
16,xnn&kl,0,0.0,0.0,6,62,6,1,1,1
16,S@nk@,0,0.0,0.0,5,109,8,1,1,1
16,@ixaIa,0,0.0,0.0,6,279,14,1,1,1
16,aEln,0,0.0,0.0,4,208,6,1,1,0
16,i@vlm,0,0.0,0.0,5,155,17,1,1,1
16,@rnSn,0,0.0,0.0,5,279,27,2,1,1
16,no&u,0,0.0,0.0,4,250,3,1,1,0
16,rgmbOo,0,0.0,0.0,6,376,7,1,1,1
16,lEnsIE,0,0.0,0.0,6,220,9,2,1,1
16,nt@b,0,1.0,1.0,4,250,17,2,1,0
16,okIgIn,0,0.0,0.0,6,95,4,1,1,1
16,kpt@,0,0.0,1.0,4,170,5,2,1,0
16,s&z=,0,0.0,0.0,4,108,4,1,1,0
16,tk@t,0,0.0,0.0,4,272,15,2,1,0
16,nkim,0,0.0,0.0,4,250,10,1,1,0
16,lnun@,0,0.0,0.0,5,220,14,1,1,1
16,ht+ra,0,0.0,0.0,5,48,6,1,1,1
16,nOlrbm,0,0.0,0.0,6,250,12,2,1,1
16,pzbpv,0,0.0,0.0,5,123,3,1,1,1
16,rtrtu,0,0.0,0.0,5,376,18,2,1,1
16,psEf,0,0.0,0.0,4,123,4,1,1,0
16,olho,0,0.0,0.0,4,95,2,1,1,0
16,vEOx,0,0.0,0.0,4,63,4,1,1,0
16,mitr@l,0,0.0,0.0,6,131,7,1,1,1
16,al@ie,0,0.0,0.0,5,208,8,2,1,1
16,@S|l,0,0.0,0.0,4,279,9,1,1,0
16,NluI,0,0.0,0.0,4,43,2,1,1,0
16,YxIUt,0,0.0,0.0,5,22,1,1,1,1
16,@tf@,0,1.0,1.0,4,279,17,2,1,0
16,agtn,0,1.0,2.0,4,208,6,2,1,0
16,o&@n,0,0.0,0.0,4,95,4,1,1,0
16,E@m&,0,0.0,0.0,4,110,8,1,1,0
16,hytmnx,0,0.0,0.0,6,48,1,1,1,1
16,dlafm&,0,0.0,0.0,6,86,5,1,1,1
16,nzttt@,0,0.0,0.0,6,250,5,1,1,1
16,uSmv&E,0,0.0,0.0,6,58,2,1,1,1
16,&Elr,0,3.0,3.0,4,201,6,2,1,0
16,tteE,0,0.0,0.0,4,272,13,1,1,0
16,O@mr@,0,0.0,0.0,5,90,6,1,1,1
16,iO@OOz,0,0.0,0.0,6,155,6,2,1,1
16,ektIi,0,0.0,0.0,5,65,2,1,1,1
16,sypllS,0,0.0,0.0,6,108,1,1,1,1
16,aYhOa@,0,0.0,0.0,6,208,1,1,1,1
16,lEmklr,0,0.0,0.0,6,220,9,1,1,1
16,i@iz,0,0.0,1.0,4,155,17,2,1,0
16,mSis,0,0.0,0.0,4,131,3,1,1,0
16,mtStSl,0,0.0,0.0,6,131,11,1,1,1
16,mO@ki,0,0.0,0.0,5,131,6,2,1,1
16,@flnel,0,0.0,0.0,6,279,7,2,1,1
16,aiEabd,0,0.0,0.0,6,208,9,1,1,1
16,@xkro@,0,0.0,0.0,6,279,4,1,1,1
16,tgOoa,0,0.0,0.0,5,272,8,1,1,1
16,bbzr,0,0.0,0.0,4,100,3,1,1,0
16,togl&,0,0.0,0.0,5,272,8,1,1,1
16,ilrS,0,0.0,0.0,4,155,5,1,1,0
16,xzst,0,0.0,0.0,4,62,1,1,1,0
16,tknxSl,0,0.0,0.0,6,272,15,1,1,1
16,Sta@a,0,0.0,0.0,5,109,12,2,1,1
16,Ed@il,0,0.0,0.0,5,110,3,1,1,1
16,vfaN,0,0.0,0.0,4,63,5,1,1,0
16,Etkn,0,0.0,0.0,4,110,12,1,1,0
16,li@b,0,1.0,2.0,4,220,7,2,1,0
16,&no&o,0,0.0,0.0,5,201,17,1,1,1
16,&rmiab,0,0.0,0.0,6,201,16,1,1,1
16,n&tt,0,1.0,2.0,4,250,9,1,1,0
16,rdEEki,0,0.0,0.0,6,376,7,1,1,1
16,k@&f,0,0.0,0.0,4,170,13,1,1,0
16,Ys@St@,0,0.0,0.0,6,22,1,1,1,1
16,@IufhY,0,0.0,0.0,6,279,9,1,1,1
16,xnrnre,0,0.0,0.0,6,62,6,1,1,1
16,=eu@t,0,0.0,0.0,5,75,3,1,1,1
16,Uiubi&,0,0.0,0.0,6,64,4,1,1,1
16,ntOmi&,0,0.0,0.0,6,250,17,1,1,1
16,pt@U,0,0.0,0.0,4,123,10,1,1,0
16,@Oa@r,0,0.0,0.0,5,279,6,1,1,1
16,@==z,0,0.0,0.0,4,279,4,1,1,0
16,al&U,0,0.0,0.0,4,208,8,1,1,0
16,fSnp,0,0.0,0.0,4,95,5,1,1,0
16,=drp,0,0.0,0.0,4,75,2,1,1,0
16,tsrat&,0,0.0,0.0,6,272,6,1,1,1
16,kl&UzO,0,0.0,0.0,6,170,9,1,1,1
16,rInO@,0,0.0,0.0,5,376,9,1,1,1
16,&asg+,0,0.0,0.0,5,201,12,1,1,1
16,ntyr,0,1.0,1.0,4,250,17,2,1,0
16,vrl+,0,0.0,0.0,4,63,8,1,1,0
16,rU@@In,0,0.0,0.0,6,376,9,3,1,1
16,IoOa,0,0.0,0.0,4,98,2,1,1,0
16,fbtv,0,1.0,1.0,4,95,3,1,1,0
16,skNk,0,0.0,0.0,4,108,6,1,1,0
16,lziE@,0,0.0,0.0,5,220,4,1,1,1
16,sEuE,0,0.0,0.0,4,108,4,1,1,0
16,k@Uot,0,0.0,0.0,5,170,13,1,1,1
16,@ult,0,1.0,1.0,4,279,5,1,1,0
16,fJkrEy,0,0.0,0.0,6,95,1,1,1,1
16,lOnf,0,0.0,0.0,4,220,2,1,1,0
16,l&rEn,0,0.0,0.0,5,220,15,4,1,1
16,lIxm,0,0.0,0.0,4,220,2,1,1,0
16,i&s@EO,0,0.0,0.0,6,155,12,2,1,1
16,knnl,0,2.0,2.0,4,170,18,2,1,0
16,&tt&t,0,0.0,0.0,5,201,18,2,1,1
16,uaYr@z,0,0.0,0.0,6,58,1,1,1,1
16,t@isx,0,0.0,0.0,5,272,16,4,1,1
16,tarOl,0,0.0,0.0,5,272,20,2,1,1
16,bbErS,0,0.0,0.0,5,100,3,1,1,1
16,&mmkrr,0,0.0,0.0,6,201,6,1,1,1
16,bSufe,0,0.0,0.0,5,100,5,1,1,1
16,NNnnS,0,0.0,0.0,5,43,1,1,1,1
16,=@iep,0,0.0,0.0,5,75,4,1,1,1
16,Em@rm,0,0.0,0.0,5,110,4,1,1,1
16,@urxk,0,0.0,0.0,5,279,5,2,1,1
16,&mars,0,0.0,0.0,5,201,6,1,1,1
16,zsir,0,1.0,1.0,4,66,2,1,1,0
16,EnI+,0,0.0,0.0,4,110,7,1,1,0
16,rEii,0,0.0,0.0,4,376,10,1,1,0
16,Unak,0,0.0,0.0,4,64,2,1,1,0
16,Sn&d,0,0.0,0.0,4,109,7,1,1,0
16,tmltv,0,0.0,0.0,5,272,10,1,1,1
16,tn&Yrn,0,0.0,0.0,6,272,13,2,1,1
16,xltId,0,0.0,0.0,5,62,5,1,1,1
16,@arb,0,0.0,1.0,4,279,9,3,1,0
16,ruNl,0,0.0,1.0,4,376,8,1,1,0
16,tditl,0,0.0,0.0,5,272,4,1,1,1
16,bam@,0,2.0,2.0,4,100,4,1,1,0
16,f@ri@z,0,0.0,0.0,6,95,5,1,1,1
16,@EUi@,0,0.0,0.0,5,279,11,2,1,1
16,ap@S,0,0.0,0.0,4,208,6,1,1,0
16,Sxgg,0,0.0,0.0,4,109,2,1,1,0
16,N@rm,0,0.0,0.0,4,43,5,1,1,0
16,@zu&,0,0.0,0.0,4,279,3,1,1,0
16,gEk&,0,0.0,0.0,4,95,3,1,1,0
16,dEisN,0,0.0,0.0,5,86,5,1,1,1
16,tSybs,0,0.0,0.0,5,272,7,1,1,1
16,=i&t,0,0.0,0.0,4,75,5,1,1,0
16,oOlt,0,0.0,0.0,4,95,4,1,1,0
16,gadrgn,0,0.0,0.0,6,95,9,2,1,1
16,Ei&gu@,0,0.0,0.0,6,110,3,1,1,1
16,naglN,0,0.0,0.0,5,250,18,2,1,1
16,vnxtt,0,0.0,0.0,5,63,2,1,1,1
16,d@un,0,0.0,0.0,4,86,9,1,1,0
16,ohmf,0,0.0,0.0,4,95,3,1,1,0
16,rrmk@@,0,0.0,0.0,6,376,28,3,1,1
16,ESa&lE,0,0.0,0.0,6,110,5,1,1,1
16,SedE,0,0.0,0.0,4,109,2,1,1,0
16,frpEg,0,0.0,0.0,5,95,9,1,1,1
16,ud@iO,0,0.0,0.0,5,58,1,1,1,1
16,nrol,0,1.0,2.0,4,250,19,2,1,0
16,st@mt@,0,0.0,0.0,6,108,7,2,1,1
16,hrm&g,0,0.0,0.0,5,48,7,2,1,1
16,gnatu,0,0.0,0.0,5,95,8,1,1,1
16,r&gt@,0,0.0,0.0,5,376,20,1,1,1
16,@@plka,0,0.0,0.0,6,279,21,2,1,1
16,or@&YZ,0,0.0,0.0,6,95,11,1,1,1
16,rfrl,0,0.0,0.0,4,376,10,1,1,0
16,t@lm,0,2.0,2.0,4,272,16,2,1,0
16,EmtE,0,0.0,0.0,4,110,4,1,1,0
16,|@Ef,0,0.0,0.0,4,15,1,1,1,0
16,rnIt&,0,0.0,0.0,5,376,26,1,1,1
16,&its@o,0,0.0,0.0,6,201,9,1,1,1
16,kbaa,0,0.0,0.0,4,170,4,1,1,0
16,Etnd,0,0.0,0.0,4,110,12,1,1,0
16,mUiU,0,0.0,0.0,4,131,7,1,1,0
16,fErSek,0,0.0,0.0,6,95,2,1,1,1
16,rmkar,0,0.0,0.0,5,376,14,2,1,1
16,mossEn,0,0.0,0.0,6,131,3,1,1,1
16,xfal,0,0.0,0.0,4,62,5,1,1,0
16,geN@,0,0.0,0.0,4,95,1,1,1,0
16,hdtnev,0,0.0,0.0,6,48,2,2,1,1
16,nbrt&,0,0.0,0.0,5,250,4,1,1,1
16,zdiY,0,0.0,0.0,4,66,1,1,1,0
16,tnpre,0,0.0,0.0,5,272,13,1,1,1
16,tthm,0,0.0,0.0,4,272,13,1,1,0
16,pOi@rI,0,0.0,0.0,6,123,2,1,1,1
16,Yfst@,0,0.0,0.0,5,22,1,1,1,1
16,srlN,0,0.0,0.0,4,108,10,1,1,0
16,ifrxm,0,0.0,0.0,5,155,9,1,1,1
16,Nnkl,0,0.0,0.0,4,43,2,1,1,0
16,dsrys,0,0.0,0.0,5,86,5,1,1,1
16,kar),0,0.0,0.0,4,170,3,1,1,0
16,rfmEgh,0,0.0,0.0,6,376,10,2,1,1
16,gOiU,0,1.0,1.0,4,95,1,1,1,0
16,bldby,0,0.0,0.0,5,100,8,1,1,1
16,dprS,0,0.0,0.0,4,86,1,1,1,0
16,&yfr&&,0,0.0,0.0,6,201,2,1,1,1
16,rmiv,0,1.0,1.0,4,376,14,2,1,0
16,In@k,0,0.0,0.0,4,98,7,2,1,0
16,iIrtrg,0,0.0,0.0,6,155,3,1,1,1
16,nngg,0,1.0,1.0,4,250,15,1,1,0
16,Iayb,0,0.0,0.0,4,98,8,1,1,0
16,blo&O,0,0.0,0.0,5,100,8,1,1,1
16,dZrkn,0,0.0,0.0,5,86,1,1,1,1
16,@mtk,0,1.0,1.0,4,279,17,2,1,0
16,rSaaO,0,0.0,0.0,5,376,17,1,1,1
16,@ltgl,0,0.0,0.0,5,279,16,3,1,1
16,mtaml,0,0.0,0.0,5,131,11,1,1,1
16,itr&ln,0,0.0,0.0,6,155,13,1,1,1
16,@lktg,0,0.0,0.0,5,279,16,1,1,1
16,rSsgmr,0,0.0,0.0,6,376,17,1,1,1
16,IOua,0,0.0,0.0,4,98,3,1,1,0
16,UmbnYt,0,0.0,0.0,6,64,5,1,1,1
16,liygi,0,0.0,0.0,5,220,7,1,1,1
16,ntUl=,0,0.0,0.0,5,250,17,1,1,1
16,rEEt,0,0.0,0.0,4,376,10,1,1,0
16,Et+a,0,1.0,1.0,4,110,12,1,1,0
16,nmgl,0,0.0,0.0,4,250,9,1,1,0
16,lEUllt,0,0.0,0.0,6,220,9,1,1,1
16,xrgr,0,0.0,0.0,4,62,8,1,1,0
16,fn@svs,0,0.0,0.0,6,95,7,2,1,1
16,Nsmmk&,0,0.0,0.0,6,43,2,1,1,1
16,ihtE,0,0.0,0.0,4,155,3,1,1,0
16,rIr@,0,1.0,3.0,4,376,9,3,1,0
16,Sh&a@,0,0.0,0.0,5,109,4,1,1,1
16,tp=a@,0,0.0,0.0,5,272,8,1,1,1
16,lnhn,0,1.0,1.0,4,220,14,1,1,0
16,drEtu&,0,0.0,0.0,6,86,13,1,1,1
16,@ltrt,0,0.0,0.0,5,279,16,3,1,1
16,e@@&,0,0.0,0.0,4,65,5,1,1,0
16,@klr&r,0,0.0,0.0,6,279,12,2,1,1
16,Esatt,0,0.0,0.0,5,110,3,1,1,1
16,akpyb,0,0.0,0.0,5,208,17,2,1,1
16,rS&@,0,0.0,2.0,4,376,17,1,1,0
16,bnenje,0,0.0,0.0,6,100,14,1,1,1
16,akSni,0,0.0,0.0,5,208,17,1,1,1
16,&vnYlu,0,0.0,0.0,6,201,4,1,1,1
16,gkaEjY,0,0.0,0.0,6,95,3,1,1,1
16,tSr&,0,0.0,0.0,4,272,7,1,1,0
16,annl,0,1.0,1.0,4,208,15,1,1,0
16,o@@eb,0,0.0,0.0,5,95,5,2,1,1
16,yk&@lr,0,0.0,0.0,6,41,4,1,1,1
16,@rrm,0,2.0,3.0,4,279,27,2,1,0
16,O&@r,0,0.0,1.0,4,90,4,1,1,0
16,rfm@rS,0,0.0,0.0,6,376,10,2,1,1
16,e@xg,0,0.0,0.0,4,65,5,1,1,0
16,akbrl,0,0.0,0.0,5,208,17,1,1,1
16,ft@g,0,0.0,0.0,4,95,7,1,1,0
16,dhlmSO,0,0.0,0.0,6,86,2,1,1,1
16,un&Sgx,0,0.0,0.0,6,58,6,2,1,1
16,EtIU,0,0.0,0.0,4,110,12,1,1,0
16,dsSi,0,0.0,0.0,4,86,5,1,1,0
16,l&&ode,0,0.0,0.0,6,220,15,1,1,1
16,rgSk,0,0.0,0.0,4,376,7,1,1,0
16,=akgt,0,0.0,0.0,5,75,4,1,1,1
16,nnr@ka,0,0.0,0.0,6,250,15,3,1,1
16,=k@mml,0,0.0,0.0,6,75,4,1,1,1
16,Okhrn,0,0.0,0.0,5,90,4,1,1,1
16,kixaS,0,0.0,0.0,5,170,3,1,1,1
16,o@pxr,0,0.0,0.0,5,95,5,1,1,1
16,ugfit,0,0.0,0.0,5,58,1,1,1,1
16,&neOlu,0,0.0,0.0,6,201,17,1,1,1
16,&EiUab,0,0.0,0.0,6,201,6,2,1,1
16,amik,0,0.0,0.0,4,208,7,1,1,0
16,znnSal,0,0.0,0.0,6,66,2,1,1,1
16,@xpi,0,0.0,0.0,4,279,4,1,1,0
16,&Ilk,0,0.0,0.0,4,201,9,1,1,0
16,dhUrli,0,0.0,0.0,6,86,2,1,1,1
16,larr,0,1.0,1.0,4,220,14,1,1,0
16,lldS,0,0.0,0.0,4,220,16,1,1,0
16,ntnlf,0,0.0,0.0,5,250,17,3,1,1
16,keju,0,1.0,1.0,4,170,5,1,1,0
16,@il@l,0,0.0,1.0,5,279,14,2,2,1
16,k@@lp,0,0.0,0.0,5,170,13,3,1,1
16,fm&&Ut,0,0.0,0.0,6,95,6,1,1,1
16,eg+psn,0,0.0,0.0,6,65,3,1,1,1
16,boEt,0,0.0,1.0,4,100,3,1,1,0
16,odpUn,0,0.0,0.0,5,95,3,1,1,1
16,zxtil,0,0.0,0.0,5,66,2,2,1,1
16,yOr&@,0,0.0,0.0,5,41,1,1,1,1
16,m@@x,0,0.0,0.0,4,131,8,1,1,0
16,Iy)Ur,0,0.0,0.0,5,98,1,1,1,1
16,&I@n,0,0.0,0.0,4,201,9,1,1,0
16,gaif,0,0.0,0.0,4,95,9,1,1,0
16,b@tar,0,0.0,1.0,5,100,10,4,1,1
16,knzt,0,0.0,0.0,4,170,18,1,1,0
16,aON&ke,0,0.0,0.0,6,208,7,1,1,1
16,@vnaN,0,0.0,0.0,5,279,5,1,1,1
16,Stl@gk,0,0.0,0.0,6,109,12,2,1,1
16,klhr,0,0.0,0.0,4,170,9,2,1,0
16,srhE,0,0.0,1.0,4,108,10,1,1,0
16,pfsgkt,0,0.0,0.0,6,123,7,1,1,1
16,OOYr,0,0.0,0.0,4,90,2,1,1,0
16,kSnbI,0,0.0,0.0,5,170,7,2,1,1
16,r@tt,0,2.0,2.0,4,376,17,2,1,0
16,+fUSb,0,0.0,0.0,5,20,3,1,1,1
16,So@tn,0,0.0,0.0,5,109,3,2,1,1
16,pe=v,0,0.0,0.0,4,123,2,1,1,0
16,nsgp,0,0.0,0.0,4,250,7,1,1,0
16,@lll,0,0.0,1.0,4,279,16,2,1,0
16,atn@,0,1.0,1.0,4,208,12,1,1,0
16,pblp@@,0,0.0,0.0,6,123,7,1,1,1
16,ttamgt,0,0.0,0.0,6,272,13,2,1,1
16,mmto,0,1.0,1.0,4,131,4,1,1,0
16,k)tol,0,0.0,0.0,5,170,1,1,1,1
16,bilu,0,0.0,0.0,4,100,3,1,1,0
16,d@rEt,0,1.0,1.0,5,86,9,2,1,1
16,ntnSYk,0,0.0,0.0,6,250,17,3,1,1
16,lUya,0,0.0,0.0,4,220,3,1,1,0
16,EeIIr,0,0.0,0.0,5,110,2,1,1,1
16,t=vgd,0,0.0,0.0,5,272,3,1,1,1
16,adUIj,0,0.0,0.0,5,208,3,1,1,1
16,mOel,0,0.0,1.0,4,131,6,1,1,0
16,E=Ur,0,0.0,0.0,4,110,3,1,1,0
16,blyr,0,0.0,0.0,4,100,8,1,1,0
16,Utoi@t,0,0.0,0.0,6,64,6,1,1,1
16,pult,0,1.0,1.0,4,123,2,1,1,0
16,gto&,0,0.0,0.0,4,95,5,1,1,0
16,@arsv,0,0.0,0.0,5,279,9,3,1,1
16,vyao=d,0,0.0,0.0,6,63,1,1,1,1
16,r@ihk,0,0.0,0.0,5,376,17,2,1,1
16,&Iiikg,0,0.0,0.0,6,201,9,2,1,1
16,sE@&E,0,0.0,0.0,5,108,4,2,1,1
16,nf&Ui,0,0.0,0.0,5,250,5,1,1,1
16,l@nei,0,1.0,1.0,5,220,18,3,1,1
16,aSstb,0,0.0,0.0,5,208,5,1,1,1
16,U@nnY@,0,0.0,0.0,6,64,5,1,1,1
16,ypsSra,0,0.0,0.0,6,41,2,1,1,1
16,vtdSh,0,0.0,0.0,5,63,4,1,1,1
16,iot&,0,0.0,0.0,4,155,5,1,1,0
16,t@=lpy,0,0.0,0.0,6,272,16,1,1,1
16,oebk,0,0.0,0.0,4,95,1,1,1,0
16,vk=m,0,0.0,0.0,4,63,1,1,1,0
16,rry&,0,1.0,2.0,4,376,28,1,1,0
16,trrz,0,0.0,1.0,4,272,22,3,1,0
16,faoO,0,0.0,0.0,4,95,3,1,1,0
16,lmiO@k,0,0.0,0.0,6,220,4,1,1,1
16,brlI,0,0.0,0.0,4,100,7,1,1,0
16,t@idf,0,0.0,1.0,5,272,16,4,1,1
16,Eamis,0,0.0,0.0,5,110,6,1,1,1
16,yvzar,0,0.0,0.0,5,41,1,1,1,1
16,&rp@,0,1.0,1.0,4,201,16,1,1,0
16,ynzO&,0,0.0,0.0,5,41,1,1,1,1
16,zrlEpp,0,0.0,0.0,6,66,8,1,1,1
16,@rSik,0,0.0,0.0,5,279,27,3,1,1
16,kv)y,0,0.0,0.0,4,170,5,1,1,0
16,Jt@Ud,0,0.0,0.0,5,2,2,1,1,1
16,d@tlm,0,0.0,0.0,5,86,9,1,1,1
16,)k=zkf,0,0.0,0.0,6,17,2,1,1,1
16,rbhs,0,0.0,0.0,4,376,7,1,1,0
16,UtgfIv,0,0.0,0.0,6,64,6,1,1,1
16,mlErU,0,0.0,0.0,5,131,7,1,1,1
16,t&&k,0,0.0,0.0,4,272,11,1,1,0
16,zlzESh,0,0.0,0.0,6,66,4,1,1,1
16,omEtm,0,0.0,0.0,5,95,4,1,1,1
16,hiI@aa,0,0.0,0.0,6,48,2,1,1,1
16,kryvtU,0,0.0,0.0,6,170,16,2,1,1
16,rax@@@,0,0.0,0.0,6,376,22,1,1,1
16,&lSpnn,0,0.0,0.0,6,201,9,1,1,1
16,O@n@,0,0.0,0.0,4,90,6,1,1,0
16,rzlUi,0,0.0,0.0,5,376,6,1,1,1
16,hkN@t,0,0.0,0.0,5,48,2,1,1,1
16,@il@,0,0.0,1.0,4,279,14,2,2,0
16,varSmp,0,0.0,0.0,6,63,3,1,1,1
16,s@k@S,0,0.0,0.0,5,108,9,1,1,1
16,zi&@s,0,0.0,0.0,5,66,4,1,1,1
16,|)ag,0,0.0,0.0,4,15,1,1,1,0
16,v@&bn,0,0.0,0.0,5,63,5,1,1,1
16,&Iml,0,0.0,0.0,4,201,9,1,1,0
16,nlSr,0,0.0,1.0,4,250,16,1,1,0
16,lrrll,0,1.0,1.0,5,220,20,4,1,1
16,it=itS,0,0.0,0.0,6,155,13,1,1,1
16,lnda@,0,0.0,0.0,5,220,14,1,1,1
16,@Onrrz,0,0.0,0.0,6,279,6,1,1,1
16,kt=m&l,0,0.0,0.0,6,170,17,2,1,1
16,@rt@U,0,0.0,0.0,5,279,27,1,1,1
16,iSla@,0,0.0,1.0,5,155,5,1,1,1
16,tpd&vg,0,0.0,0.0,6,272,8,1,1,1
16,=@Sxga,0,0.0,0.0,6,75,4,1,1,1
16,zr=p,0,1.0,1.0,4,66,8,1,1,0
16,iItErf,0,0.0,0.0,6,155,3,2,1,1
16,rEt@l,0,0.0,0.0,5,376,10,3,1,1
16,sEU|,0,0.0,0.0,4,108,4,1,1,0
16,m&mna,0,0.0,0.0,5,131,8,1,1,1
16,ponzr@,0,0.0,0.0,6,123,4,1,1,1
16,rpnn,0,1.0,1.0,4,376,13,1,1,0
16,lruI,0,0.0,0.0,4,220,20,2,1,0
16,&nsp,0,0.0,1.0,4,201,17,2,1,0
16,iylO,0,0.0,0.0,4,155,3,1,1,0
16,a@lla,0,0.0,0.0,5,208,17,1,1,1
16,ltdom,0,0.0,0.0,5,220,16,1,1,1
16,ImErSb,0,0.0,0.0,6,98,3,1,1,1
16,renta,0,0.0,0.0,5,376,9,1,1,1
16,r&&ruf,0,0.0,0.0,6,376,20,1,1,1
16,uennI,0,0.0,0.0,5,58,1,1,1,1
16,fIlUkl,0,0.0,0.0,6,95,3,2,1,1
16,&oIO,0,0.0,0.0,4,201,5,1,1,0
16,rtetd,0,0.0,0.0,5,376,18,1,1,1
16,se&n,0,0.0,1.0,4,108,3,1,1,0
16,OSrO,0,0.0,0.0,4,90,2,1,1,0
16,aE&r,0,2.0,2.0,4,208,6,1,1,0
16,sd@&SY,0,0.0,0.0,6,108,1,1,1,1
16,@saru,0,0.0,0.0,5,279,11,1,1,1
16,ifIsn,0,0.0,1.0,5,155,9,1,1,1
16,fzvs,0,0.0,0.0,4,95,3,1,1,0
16,|m@sp,0,0.0,0.0,5,15,2,1,1,1
16,ibra,0,0.0,0.0,4,155,2,1,1,0
16,pIam,0,0.0,0.0,4,123,5,1,1,0
16,akdtn,0,0.0,0.0,5,208,17,1,1,1
16,rprs@,0,0.0,0.0,5,376,13,1,1,1
16,nOd+x,0,0.0,0.0,5,250,12,1,1,1
16,mrygd,0,0.0,0.0,5,131,13,1,1,1
16,brrnym,0,0.0,0.0,6,100,7,2,1,1
16,kt=l,0,0.0,0.0,4,170,17,2,1,0
16,pbrSf,0,0.0,0.0,5,123,7,2,1,1
16,hu@Sd,0,0.0,0.0,5,48,1,1,1,1
16,tepl,0,0.0,0.0,4,272,8,1,1,0
16,Umntr,0,0.0,0.0,5,64,5,1,1,1
16,ifth,0,0.0,0.0,4,155,9,1,1,0
